processid,sampleid,recordID,catalognum,fieldnum,institution_storing,collection_code,bin_uri,phylum_taxID,phylum_name,class_taxID,class_name,order_taxID,order_name,family_taxID,family_name,subfamily_taxID,subfamily_name,genus_taxID,genus_name,species_taxID,species_name,subspecies_taxID,subspecies_name,identification_provided_by,identification_method,identification_reference,tax_note,voucher_status,tissue_type,collection_event_id,collectors,collectiondate_start,collectiondate_end,collectiontime,collection_note,site_code,sampling_protocol,lifestage,sex,reproduction,habitat,associated_specimens,associated_taxa,extrainfo,notes,lat,lon,coord_source,coord_accuracy,elev,depth,elev_accuracy,depth_accuracy,country,province_state,region,sector,exactsite,image_ids,image_urls,media_descriptors,captions,copyright_holders,copyright_years,copyright_licenses,copyright_institutions,photographers
GBMA23088-19,KJ466682,9790758,,,"Mined from GenBank, NCBI",,BOLD:AAC0194,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,110926,Spermophilus dauricus,,,,,"Brandt, 1843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23126-19,KJ466720,9790796,,,"Mined from GenBank, NCBI",,BOLD:AAC0194,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,110926,Spermophilus dauricus,,,,,"Brandt, 1843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23131-19,KJ466725,9790801,,,"Mined from GenBank, NCBI",,BOLD:AAC0194,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,110926,Spermophilus dauricus,,,,,"Brandt, 1843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23132-19,KJ466726,9790802,,,"Mined from GenBank, NCBI",,BOLD:AAC0194,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,110926,Spermophilus dauricus,,,,,"Brandt, 1843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23377-19,KP708705,9791047,,,"Mined from GenBank, NCBI",,BOLD:ADX6062,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4932,Dremomys,914596,Dremomys pyrrhomerus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23419-19,KR911784,9791089,,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,914602,Prosciurillus,914604,Prosciurillus leucomus,,,,,,,,,,,,,,,,,,,,,,,,,0.15592,113.965,Coordinates from country centroid,,,,,,Indonesia,,,,,,,,,,,,,
GBMA23441-19,KY070171,9791111,,,"Mined from GenBank, NCBI",,BOLD:ADW5260,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,72054,Tamias amoenus,,,,,"J. A. Allen, 1890",,,,,,,,,,,,,,,,,,,,47.426,-117.566,,,,,,,United States,,,,,,,,,,,,,
GBMA25374-19,LN899428,9793044,,,"Mined from GenBank, NCBI",,BOLD:ADK7426,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4703,Callosciurus,796329,Callosciurus finlaysonii,,,,,,,,,,,,,,,,,,,,,,,,,42.982,12.7637,Coordinates from country centroid,,,,,,Italy,,,,,,,,,,,,,
GBMA25375-19,LN899433,9793045,,,"Mined from GenBank, NCBI",,BOLD:ADK2071,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4703,Callosciurus,796328,Callosciurus sp. 1 AG-2015,,,,,,,,,,,,,,,,,,,,,,,,,50.6182,4.67501,Coordinates from country centroid,,,,,,Belgium,,,,,,,,,,,,,
GBMA26143-19,NC_030071,9793813,,,"Mined from GenBank, NCBI",,BOLD:ADX4591,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4703,Callosciurus,899516,Callosciurus adamsi,,,,,,,,,,,,,,,,,,,,,,,,,3.67166,114.633,Coordinates from country centroid,,,,,,Malaysia,,,,,,,,,,,,,
GBMA28663-19,NC_032376,9796333,,,"Mined from GenBank, NCBI",,BOLD:ADO7830,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,535402,Tamias umbrinus,,,,,"J. A. Allen, 1890",,,,,,,,,,,,,,,,,,,,39.0995,-106.155,,,,,,,United States,,,,,,,,,,,,,
GBMA28843-19,MG883563,9796513,,,"Mined from GenBank, NCBI",,BOLD:AAC0192,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741552,Urocitellus,741553,Urocitellus undulatus,,,,,,,,,,,,,,,,,,,,,,,,,47.0864,103.399,Coordinates from country centroid,,,,,,Mongolia,,,,,,,,,,,,,
GBMA28945-19,MG883541,9796615,,,"Mined from GenBank, NCBI",,BOLD:AAC0193,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741552,Urocitellus,741553,Urocitellus undulatus,,,,,,,,,,,,,,,,,,,,,,,,,47.0864,103.399,Coordinates from country centroid,,,,,,Mongolia,,,,,,,,,,,,,
GBMA5443-13,KC193093,3619437,NMCDC 120,,"Mined from GenBank, NCBI",,BOLD:AAC0194,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,110926,Spermophilus dauricus,,,,,"Brandt, 1843",,,,,"Liu,F.",,,,,,,,,,,,,,,44.67,114.39,,,,,,,China,Inner Mongolia,Inner Mongolia,,,,,,,,,,,
GBMNA13136-19,KP708711,9630229,,KP708711,"Mined from GenBank, NCBI",,BOLD:ADR7014,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4932,Dremomys,899517,Dremomys pernyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAMN8936-23,STEI.20220721.R8105.E,19418039,,STEI.20220721.R8105.E,Arizona State University,,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,48239,Glaucomys,64753,Glaucomys volans,,,NEON Technician,morphology,"Linnaeus, 1758",,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-07-21T17:00:00.000Z,,STEI,ShermanLF,adult,F,S,deciduousForest,,,,,45.785,-90.048,WGS84,45.38,518.94,,0.43,,United States,Wisconsin,Great Lakes Domain,Price,Steigerwaldt-Chequamegon NEON,,,,,,,,,
MAMN8938-23,STEI.20220721.R8176.E,19418041,,STEI.20220721.R8176.E,Arizona State University,,BOLD:AAC8903,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,48239,Glaucomys,64752,Glaucomys sabrinus,,,NEON Technician,morphology,"Shaw, 1801",,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-07-21T17:00:00.000Z,Fleas,STEI,ShermanLF,adult,M,S,deciduousForest,,,Fleas,,45.799,-90.091,WGS84,45.16,522.97,,0.25,,United States,Wisconsin,Great Lakes Domain,Price,Steigerwaldt-Chequamegon NEON,,,,,,,,,
MAMN8942-23,STEI.20220817.R7561.E,19418045,,STEI.20220817.R7561.E,Arizona State University,,BOLD:AAC8903,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,48239,Glaucomys,64753,Glaucomys volans,,,NEON Technician,morphology,"Linnaeus, 1758",,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-08-17T17:00:00.000Z,,STEI,ShermanLF,adult,F,S,deciduousForest,,,,,45.799,-90.091,WGS84,45.16,522.97,,0.25,,United States,Wisconsin,Great Lakes Domain,Price,Steigerwaldt-Chequamegon NEON,,,,,,,,,
MAMN9084-23,WOOD.20220830.R7190.E,19418187,,WOOD.20220830.R7190.E,Arizona State University,,BOLD:AAJ3873,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,717136,Ictidomys,717137,Ictidomys tridecemlineatus,,,NEON Technician,morphology,,,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-08-30T17:00:00.000Z,Fleas,WOOD,ShermanXLK,adult,F,S,grasslandHerbaceous,,,Fleas,,47.135,-99.232,WGS84,45.16,570.79,,0.26,,United States,North Dakota,Northern Plains Domain,Stutsman,Chase Lake National Wildlife Refuge NEON,,,,,,,,,
MLMAM140-12,CREG ECOMOL CU27,2902699,,CREG ECOMOL CU27,Universidad Nacional de Lujan,,BOLD:ACJ4773,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4703,Callosciurus,,,,,Marta S. Lizarralde,,,,,,,Guichon y col.,,,,,,,,,S,,,,,,,,,,,,,,Argentina,Cordoba,,La Cumbrecita,,,,,,,,,,
